batch_id,drug_code,brand_name,therapeutic_area,form,is_cold_chain,shelf_life_months,unit_cost_usd,supplier_id,supplier_name,supplier_country,supplier_reliability,warehouse_id,region,date_procurement,units_procured,units_manufactured,qa_pass,qa_result,qa_fail_reason,units_qa_passed,units_packaged,units_warehoused,units_distributed,units_delivered,units_dispensed,delay_procurement_days,date_manufacturing,delay_manufacturing_days,date_quality,delay_quality_testing_days,date_packaging,delay_packaging_days,date_warehouse,delay_warehouse_days,date_distributor,delay_distributor_days,date_pharmacy,delay_hospital_pharmacy_days,date_patient,delay_patient_days,total_cycle_time_days,qa_delay_days,cold_chain_excursion,storage_temp_c,storage_humidity_pct,storage_duration_days,potency_pct,expiry_date,days_to_expiry_at_delivery,batch_risk_label,batch_value_usd,units_lost,value_lost_usd,year,month,year_month,quarter
BATCH-01958,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-04,Lonza Group AG,Switzerland,0.97,WH-EU-01,Europe,2024-12-23,58982,57180,1,Pass,Not Applicable,55709,50179,49391,45744,44247,39045,16.5,2025-01-03,11.2,2025-01-20,17.1,2025-01-26,6.3,2025-02-27,31.8,2025-03-03,4.5,2025-03-08,4.6,2025-03-19,10.6,86,17.1,0,26.3,41.6,41,97.72,2028-01-03 20:09:36.000000008,1031,Low,141556.8,19937,47848.8,2024,12,2024-12,2024Q4
BATCH-01959,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-AP-01,Asia-Pacific,2025-06-05,33092,32081,1,Pass,Not Applicable,31136,28045,27605,25567,24731,21823,36.9,2025-06-18,13.3,2025-07-01,12.6,2025-07-07,5.7,2025-08-28,51.7,2025-09-05,8.3,2025-09-08,2.8,2025-09-20,11.7,107,12.6,0,18.3,72.7,63,98.44,2027-06-18 13:26:24.000000008,648,Low,104239.8,11269,35497.35,2025,6,2025-06,2025Q2
BATCH-01960,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-08,Siegfried Holding,Germany,0.96,WH-NA-01,North America,2023-04-19,49922,48397,1,Pass,Not Applicable,48117,43341,42661,39511,38218,33725,22.7,2023-04-30,11.1,2023-05-13,13.5,2023-05-18,5.4,2023-06-23,35.8,2023-07-05,11.9,2023-07-08,2.8,2023-07-17,9.1,89,13.5,0,16.2,60.2,51,98.85,2025-10-29 04:48:00.000000000,844,Low,92355.7,16197,29964.45,2023,4,2023-04,2023Q2
BATCH-01961,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-01,Aurobindo API Ltd,India,0.94,WH-LA-01,Latin America,2024-01-28,35052,33981,1,Pass,Not Applicable,32845,29585,29121,26971,26089,23022,19.3,2024-02-05,7.8,2024-02-18,12.8,2024-02-22,4.1,2024-04-23,61.0,2024-05-01,8.0,2024-05-09,7.7,2024-05-10,1.0,103,12.8,0,30.5,,77,94.33,2026-08-06 04:48:00.000000000,819,High,64846.2,12030,22255.5,2024,1,2024-01,2024Q1
BATCH-01962,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-LA-01,Latin America,2025-09-22,64005,62050,1,Pass,Not Applicable,61236,55157,54291,50282,48637,42919,25.0,2025-10-04,12.4,2025-10-25,20.8,2025-10-31,5.5,2025-12-03,33.1,2025-12-07,4.0,2025-12-15,8.0,2025-12-17,2.4,86,20.8,0,25.8,76.7,45,97.43,2028-10-03 20:09:36.000000008,1023,Low,153612.0,21086,50606.4,2025,9,2025-09,2025Q3
BATCH-01963,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-02,Divis Laboratories,India,0.96,WH-AP-01,Asia-Pacific,2025-05-03,21034,20391,1,Pass,Not Applicable,19913,17936,17654,16350,15815,13956,13.2,2025-05-17,14.1,2025-06-05,18.6,2025-06-10,4.5,2025-08-07,58.5,2025-08-12,4.5,2025-08-16,3.9,2025-08-30,13.7,119,18.6,0,22.2,41.3,67,96.93,2027-11-16 04:48:00.000000000,822,Medium,38912.9,7078,13094.3,2025,5,2025-05,2025Q2
BATCH-01964,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-LA-01,Latin America,2025-10-10,32746,31746,1,Pass,Not Applicable,30851,27789,27353,25333,24504,21623,43.7,2025-10-28,17.6,2025-11-19,21.6,2025-11-26,6.9,2025-12-19,22.9,2025-12-28,9.0,2025-12-31,2.7,2026-01-07,7.3,89,21.6,0,31.6,57.3,35,97.06,2028-10-27 20:09:36.000000008,1031,Low,78590.4,11123,26695.2,2025,10,2025-10,2025Q4
BATCH-01965,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-04,Lonza Group AG,Switzerland,0.97,WH-ME-01,Middle East & Africa,2023-07-06,43596,42264,1,Pass,Not Applicable,41776,37629,37038,34303,33181,29280,8.3,2023-07-21,15.3,2023-08-11,21.2,2023-08-14,2.6,2023-08-27,12.9,2023-08-30,3.5,2023-09-06,6.9,2023-09-13,7.3,69,21.2,0,5.1,,23,98.77,2025-01-18 22:04:48.000000008,500,Low,418521.6,14316,137433.6,2023,7,2023-07,2023Q3
BATCH-01966,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-08,Siegfried Holding,Germany,0.96,WH-ME-01,Middle East & Africa,2024-04-15,30334,29407,1,Pass,Not Applicable,28686,25839,25433,23555,22784,20105,17.0,2024-04-23,8.0,2024-05-17,23.9,2024-05-22,5.0,2024-06-16,25.2,2024-06-28,11.5,2024-07-05,7.4,2024-07-09,3.7,85,23.9,0,24.3,48.7,44,99.08,2027-04-23 20:09:36.000000008,1022,Low,72801.6,10229,24549.6,2024,4,2024-04,2024Q2
BATCH-01967,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-06,Hikal Speciality,India,0.88,WH-LA-01,Latin America,2023-05-22,53313,51684,1,Pass,Not Applicable,50177,45196,44486,41201,39853,35167,13.9,2023-06-05,13.6,2023-06-22,16.5,2023-06-24,2.1,2023-07-14,19.7,2023-07-22,7.9,2023-07-29,7.2,2023-08-02,4.5,72,16.5,0,5.2,68.5,35,97.2,2024-12-03 22:04:48.000000008,493,Low,511804.8,18146,174201.6,2023,5,2023-05,2023Q2
BATCH-01968,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-05,Cambrex Corporation,USA,0.95,WH-ME-01,Middle East & Africa,2025-05-01,27407,26570,1,Pass,Not Applicable,26266,23659,23288,21568,20862,18409,6.6,2025-05-13,11.8,2025-05-28,14.6,2025-06-02,5.0,2025-06-20,17.7,2025-06-28,7.5,2025-07-03,5.1,2025-07-15,11.8,75,14.6,0,25.0,,31,97.75,2027-05-13 13:26:24.000000008,679,Low,86332.05,8998,28343.7,2025,5,2025-05,2025Q2
BATCH-01969,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-05,Cambrex Corporation,USA,0.95,WH-LA-01,Latin America,2024-06-05,78365,75971,1,Pass,Not Applicable,74983,67540,66480,61571,59557,52555,15.5,2024-06-13,7.5,2024-07-03,19.9,2024-07-04,1.4,2024-08-20,47.4,2024-08-22,2.1,2024-08-28,5.6,2024-09-10,13.0,97,19.9,0,27.0,67.5,55,96.54,2026-12-13 04:48:00.000000000,837,Medium,144975.25,25810,47748.5,2024,6,2024-06,2024Q2
BATCH-01970,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-02,Divis Laboratories,India,0.96,WH-LA-01,Latin America,2023-09-11,80123,77675,0,Fail,Dissolution Out of Specification,53795,48455,47694,44172,42727,37704,16.1,2023-09-23,11.9,2023-10-21,27.6,2023-10-23,2.2,2023-11-27,35.2,2023-12-07,9.8,2023-12-13,5.9,2023-12-23,10.2,103,27.6,0,28.6,80.8,51,96.57,2026-03-24 04:48:00.000000000,832,High,148227.55,42419,78475.15,2023,9,2023-09,2023Q3
BATCH-01971,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-05,Cambrex Corporation,USA,0.95,WH-AP-01,Asia-Pacific,2023-04-09,36992,35862,1,Pass,Not Applicable,33185,29891,29422,27249,26358,23259,10.5,2023-04-26,16.8,2023-05-17,20.5,2023-05-19,2.1,2023-07-01,42.6,2023-07-05,4.3,2023-07-12,7.3,2023-07-21,9.2,103,20.5,0,19.2,57.0,54,98.21,2026-04-25 20:09:36.000000008,1018,Low,88780.8,13733,32959.2,2023,4,2023-04,2023Q2
BATCH-01972,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-06,Hikal Speciality,India,0.88,WH-LA-01,Latin America,2025-01-10,41444,40178,0,Fail,Microbial Limit Exceeded,16953,15270,15030,13920,13465,11882,20.7,2025-01-25,14.6,2025-02-15,21.2,2025-02-19,4.4,2025-04-09,49.5,2025-04-17,7.5,2025-04-26,9.0,2025-05-06,9.5,116,21.2,1,22.7,62.4,66,82.3,2026-04-26 14:24:00.000000000,365,High,509761.2,29562,363612.6,2025,1,2025-01,2025Q1
BATCH-01973,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-08,Siegfried Holding,Germany,0.96,WH-NA-01,North America,2025-03-09,54204,52548,1,Pass,Not Applicable,51210,46127,45403,42050,40674,35892,7.0,2025-03-17,8.0,2025-04-09,22.9,2025-04-14,4.5,2025-04-24,9.7,2025-04-29,5.2,2025-05-07,7.5,2025-05-14,6.7,66,22.9,0,6.4,35.5,23,98.99,2026-09-15 22:04:48.000000008,496,Low,520358.4,18312,175795.2,2025,3,2025-03,2025Q1
BATCH-01974,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-05,Cambrex Corporation,USA,0.95,WH-AP-01,Asia-Pacific,2025-05-22,19958,19348,1,Pass,Not Applicable,18798,16932,16666,15435,14930,13175,14.8,2025-06-02,11.0,2025-06-14,11.9,2025-06-22,7.7,2025-08-11,50.3,2025-08-13,2.1,2025-08-21,8.0,2025-08-23,2.2,93,11.9,0,24.6,54.3,60,97.07,2028-06-01 20:09:36.000000008,1015,Low,47899.2,6783,16279.2,2025,5,2025-05,2025Q2
BATCH-01975,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-08,Siegfried Holding,Germany,,WH-EU-01,Europe,2025-08-19,18939,18360,1,Pass,Not Applicable,17980,16195,15941,14764,14281,12602,13.9,2025-08-31,12.5,2025-09-16,16.4,2025-09-20,3.9,2025-10-08,18.3,2025-10-13,5.2,2025-10-21,8.2,2025-10-22,1.3,64,16.4,0,25.3,46.7,31,99.46,2028-08-30 20:09:36.000000008,1044,Low,45453.6,6337,15208.8,2025,8,2025-08,2025Q3
BATCH-01976,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-08,Siegfried Holding,Germany,0.96,WH-ME-01,Middle East & Africa,2025-03-14,55698,53996,1,Pass,Not Applicable,52653,47426,46681,43234,41820,36903,8.9,2025-03-20,5.8,2025-04-15,25.8,2025-04-20,5.2,2025-05-20,29.6,2025-05-24,3.9,2025-06-02,9.3,2025-06-14,12.3,92,25.8,0,30.9,59.6,43,96.18,2028-03-19 20:09:36.000000008,1021,Medium,133675.2,18795,45108.0,2025,3,2025-03,2025Q1
BATCH-01977,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-05,Cambrex Corporation,USA,0.95,WH-NA-01,North America,2025-02-17,36867,35741,0,Fail,Microbial Limit Exceeded,20217,18210,17924,16600,16057,14169,12.1,2025-02-23,5.9,2025-03-12,16.6,2025-03-16,4.2,2025-03-22,5.9,2025-03-26,4.0,2025-03-30,3.5,2025-04-06,6.9,48,16.6,0,23.6,46.8,14,99.08,2027-08-25 04:48:00.000000000,878,High,68203.95,22698,41991.3,2025,2,2025-02,2025Q1
BATCH-01978,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-04,Lonza Group AG,Switzerland,0.97,WH-AP-01,Asia-Pacific,2025-03-18,29878,28965,1,Pass,Not Applicable,28061,25276,24879,23042,22288,19668,16.3,2025-03-29,11.5,2025-04-23,25.3,2025-04-28,5.0,2025-06-19,51.8,2025-06-26,7.4,2025-07-04,8.5,2025-07-13,8.9,117,25.3,0,4.1,57.4,67,96.41,2026-06-28 14:24:00.000000000,359,Medium,367499.4,10210,125583.0,2025,3,2025-03,2025Q1
BATCH-01979,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-02,Divis Laboratories,India,0.96,WH-NA-02,North America,2025-09-15,33013,32004,1,Pass,Not Applicable,31683,28538,28090,26016,25165,22206,15.2,2025-09-27,11.5,2025-10-08,10.5,2025-10-12,4.2,2025-10-22,9.6,2025-10-29,7.1,2025-10-31,2.1,2025-11-08,7.8,54,10.5,0,,41.1,19,99.02,2027-03-28 22:04:48.000000008,513,Low,316924.8,10807,103747.2,2025,9,2025-09,2025Q3
BATCH-01980,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-03,Zhejiang Kangtai Chem,China,0.83,WH-ME-01,Middle East & Africa,2024-04-28,12063,11694,1,Pass,Not Applicable,11476,10337,10175,9424,9116,8044,32.5,2024-05-03,5.5,2024-05-12,9.5,2024-05-18,5.6,2024-06-05,18.4,2024-06-13,7.9,2024-06-26,12.8,2024-07-04,8.0,67,9.5,0,24.4,63.3,39,97.42,2027-05-03 20:09:36.000000008,1041,Low,28951.2,4019,9645.6,2024,4,2024-04,2024Q2
BATCH-01981,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-08,Siegfried Holding,Germany,0.96,WH-ME-01,Middle East & Africa,2025-01-24,30332,29405,1,Pass,Not Applicable,28773,25917,25510,23626,22853,20166,15.2,2025-02-05,12.2,2025-02-15,10.0,2025-02-17,2.4,2025-03-09,19.7,2025-03-14,5.0,2025-03-18,4.0,2025-03-26,8.4,61,10.0,0,26.0,49.5,29,98.3,2027-02-05 13:26:24.000000008,689,Low,95545.8,10166,32022.9,2025,1,2025-01,2025Q1
BATCH-01982,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-02,Divis Laboratories,India,0.96,WH-NA-02,North America,2025-03-23,23950,23218,1,Pass,Not Applicable,22705,20451,20130,18643,18033,15913,13.2,2025-04-06,14.3,2025-04-26,19.7,2025-04-27,1.0,2025-06-04,37.7,2025-06-08,4.0,2025-06-14,6.2,2025-06-24,9.8,93,19.7,0,19.8,32.2,48,98.91,2028-04-05 20:09:36.000000008,1026,Low,57480.0,8037,19288.8,2025,3,2025-03,2025Q1
BATCH-01983,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-04,Lonza Group AG,Switzerland,0.97,WH-ME-01,Middle East & Africa,2023-05-08,48319,46843,1,Pass,Not Applicable,46182,41598,40945,37921,36680,32367,14.2,2023-05-18,10.3,2023-06-10,23.4,2023-06-15,4.6,2023-07-22,37.1,2023-07-28,5.7,2023-08-07,10.4,2023-08-11,3.9,95,23.4,0,27.5,,53,96.79,2025-05-17 13:26:24.000000008,649,Medium,152204.85,15952,50248.8,2023,5,2023-05,2023Q2
BATCH-01984,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-06,Hikal Speciality,India,0.88,WH-EU-01,Europe,2024-12-01,49907,48382,1,Pass,Not Applicable,47620,42893,42220,39102,37823,33376,26.9,2024-12-12,11.2,2025-01-08,26.8,2025-01-09,1.3,2025-03-05,54.6,2025-03-06,1.0,2025-03-12,5.6,2025-03-24,11.7,113,26.8,0,27.3,57.1,62,95.27,2027-12-12 20:09:36.000000008,1005,Medium,119776.8,16531,39674.4,2024,12,2024-12,2024Q4
BATCH-01985,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-02,Divis Laboratories,India,0.96,WH-ME-01,Middle East & Africa,2023-12-17,41865,40586,1,Pass,Not Applicable,39395,35485,34928,32349,31291,27612,20.1,2023-12-30,12.7,2024-01-25,26.3,2024-01-31,6.0,2024-03-09,38.1,2024-03-17,8.2,2024-03-18,1.2,2024-03-22,4.0,96,26.3,0,23.4,52.5,47,97.67,2026-06-30 04:48:00.000000000,834,Low,77450.25,14253,26368.05,2023,12,2023-12,2023Q4
BATCH-01986,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-08,Siegfried Holding,Germany,0.96,WH-LA-01,Latin America,2023-05-28,38797,37612,1,Pass,Not Applicable,37006,33333,32810,30387,29393,25937,18.2,2023-06-09,12.3,2023-07-03,24.2,2023-07-06,3.2,2023-09-01,57.4,2023-09-03,2.2,2023-09-07,3.7,2023-09-15,8.0,110,24.2,1,20.0,62.5,63,86.14,2024-09-07 14:24:00.000000000,366,High,477203.1,12860,158178.0,2023,5,2023-05,2023Q2
BATCH-01987,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-06,Hikal Speciality,India,,WH-NA-01,North America,2023-07-07,17520,16985,1,Pass,Not Applicable,16545,14903,14669,13586,13142,11597,21.3,2023-07-13,6.0,2023-07-27,14.0,2023-07-29,2.4,2023-09-14,46.8,2023-09-20,5.7,2023-09-25,5.3,2023-09-27,2.3,82,14.0,0,29.2,48.0,58,95.42,2026-07-12 20:09:36.000000008,1021,Medium,42048.0,5923,14215.2,2023,7,2023-07,2023Q3
BATCH-01988,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-02,north america,2023-05-13,42111,40825,1,Pass,Not Applicable,40621,36589,36015,33355,32264,28471,20.5,2023-05-21,8.3,2023-06-04,14.0,2023-06-12,8.1,2023-07-05,23.0,2023-07-07,2.2,2023-07-13,5.8,2023-07-19,6.3,67,14.0,0,24.4,40.6,31,98.29,2025-11-19 04:48:00.000000000,860,Low,77905.35,13640,25234.0,2023,5,2023-05,2023Q2
BATCH-01989,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-02,Divis Laboratories,India,0.96,WH-EU-01,Europe,2025-06-12,42802,41494,1,Pass,Not Applicable,40879,36821,36243,33567,32469,28652,17.9,2025-06-22,9.8,2025-07-16,23.7,2025-07-20,4.0,2025-08-17,28.0,2025-08-20,2.8,2025-08-24,4.4,2025-08-28,4.4,77,23.7,0,7.2,58.1,35,98.49,2026-09-21 14:24:00.000000000,393,Low,526464.6,14150,174045.0,2025,6,2025-06,2025Q2
BATCH-01990,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-06,Hikal Speciality,India,0.88,WH-NA-02,North America,2025-02-12,55436,53742,1,Pass,Not Applicable,51834,46689,45956,42562,41170,36330,21.2,2025-02-20,8.4,2025-03-20,27.5,2025-03-24,3.7,2025-05-30,67.2,2025-06-06,7.1,2025-06-11,4.7,2025-06-18,7.1,126,27.5,0,23.9,44.8,79,97.88,2028-02-20 20:09:36.000000008,984,Low,133046.4,19106,45854.4,2025,2,2025-02,2025Q1
BATCH-01991,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-NA-01,North America,2023-05-13,79989,77545,1,Pass,Not Applicable,77157,69498,68407,63355,61282,54077,33.1,2023-05-28,15.4,2023-06-10,12.8,2023-06-15,5.1,2023-08-16,62.1,2023-08-22,5.6,2023-08-24,1.9,2023-09-03,9.9,113,12.8,0,22.3,56.1,70,96.96,2026-05-27 20:09:36.000000008,1007,Medium,191973.6,25912,62188.8,2023,5,2023-05,2023Q2
BATCH-01992,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-08,Siegfried Holding,Germany,0.96,WH-ME-01,Middle East & Africa,2024-09-19,16141,15648,1,Pass,Not Applicable,14815,13344,13135,12165,11767,10384,17.7,2024-10-02,12.9,2024-10-29,26.8,2024-11-03,5.2,2024-12-28,54.8,2024-12-30,1.7,2025-01-10,11.3,2025-01-17,7.3,120,26.8,0,35.5,44.9,68,91.43,2027-04-03 04:48:00.000000000,813,High,29860.85,5757,10650.45,2024,9,2024-09,2024Q3
BATCH-01993,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-ME-01,Middle East & Africa,2024-11-15,27913,27060,1,Pass,Not Applicable,26509,23878,23503,21767,21055,18580,40.5,2024-11-23,7.7,2024-11-30,7.5,2024-12-06,5.7,2025-02-01,57.2,2025-02-07,6.1,2025-02-13,5.6,2025-02-28,14.8,105,7.5,0,30.2,62.5,69,93.88,2027-11-23 20:09:36.000000008,1013,High,66991.2,9333,22399.2,2024,11,2024-11,2024Q4
BATCH-01994,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-EU-01,Europe,2024-06-01,24059,23324,1,Pass,Not Applicable,22476,20245,19927,18455,17851,15752,10.8,2024-06-11,10.4,2024-07-02,21.3,2024-07-04,2.0,2024-08-21,48.4,2024-08-27,6.3,2024-09-02,6.2,2024-09-12,10.2,103,21.3,0,,58.9,60,96.32,2027-06-11 20:09:36.000000008,1012,Medium,57741.6,8307,19936.8,2024,6,2024-06,2024Q2
BATCH-01995,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-06,Hikal Speciality,India,0.88,WH-NA-02,North America,2024-09-13,35329,34250,0,Fail,Moisture Content Deviation,20725,18668,18375,17018,16461,14526,30.6,2024-09-27,14.4,2024-10-22,25.3,2024-10-27,4.8,2024-12-12,46.0,2024-12-16,4.1,2024-12-23,7.2,2024-12-29,6.1,107,25.3,0,30.9,55.9,57,95.57,2027-03-29 04:48:00.000000000,826,High,65358.65,20803,38485.55,2024,9,2024-09,2024Q3
BATCH-01996,DrugA,Angiotrol,Hypertension,Injection,1,18,9.6,SUP-01,Aurobindo API Ltd,India,0.94,WH-NA-02,North America,2025-06-26,33045,32036,1,Pass,Not Applicable,31236,28135,27693,25648,24809,21892,22.7,2025-07-05,9.1,2025-07-23,17.8,2025-07-27,3.6,2025-09-06,40.9,2025-09-11,4.7,2025-09-13,2.5,2025-09-20,6.7,86,17.8,0,6.4,61.8,48,96.73,2027-01-03 22:04:48.000000008,477,Medium,317232.0,11153,107068.8,2025,6,2025-06,2025Q2
BATCH-01997,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-ME-01,Middle East & Africa,2024-06-08,29783,28873,1,Pass,Not Applicable,27790,25031,24638,22819,22072,19477,18.8,2024-06-22,13.6,2024-07-11,19.2,2024-07-14,2.6,2024-09-23,70.6,2024-10-02,8.7,2024-10-09,6.9,2024-10-18,8.5,132,19.2,0,32.5,68.1,87,89.63,2027-06-22 20:09:36.000000008,986,High,71479.2,10306,24734.4,2024,6,2024-06,2024Q2
BATCH-01998,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-06,Hikal Speciality,India,0.88,WH-NA-02,North America,2024-10-28,50594,49048,1,Pass,Not Applicable,47518,42801,42129,39018,37741,33304,23.0,2024-11-12,15.1,2024-11-26,13.9,2024-11-30,4.1,2025-01-01,31.6,2025-01-07,5.6,2025-01-12,5.1,2025-01-22,9.8,86,13.9,0,24.1,55.3,43,99.96,2027-11-12 20:09:36.000000008,1034,Low,121425.6,17290,41496.0,2024,10,2024-10,2024Q4
BATCH-01999,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-04,Lonza Group AG,Switzerland,0.97,WH-NA-01,North America,2024-07-26,20690,20058,1,Pass,Not Applicable,19325,17407,17134,15869,15350,13545,15.6,2024-08-10,14.6,2024-09-01,21.7,2024-09-02,1.3,2024-10-16,44.3,2024-10-19,3.2,2024-10-23,4.1,2024-10-25,2.1,91,21.7,0,31.6,61.3,51,93.94,2026-08-10 13:26:24.000000008,656,High,65173.5,7145,22506.75,2024,7,2024-07,2024Q3
BATCH-02000,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-06,Hikal Speciality,India,0.88,WH-EU-01,Europe,2024-02-12,21221,20573,1,Pass,Not Applicable,19921,17944,17662,16358,15823,13963,21.4,2024-02-24,11.5,2024-03-14,19.4,2024-03-19,5.4,2024-03-28,9.3,2024-04-03,5.8,2024-04-10,6.5,2024-04-20,9.5,68,19.4,0,21.6,47.9,22,99.97,2026-08-25 04:48:00.000000000,867,Low,39258.85,7258,13427.3,2024,2,2024-02,2024Q1
BATCH-02001,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-EU-01,Europe,2025-06-21,21372,20719,1,Pass,Not Applicable,20057,18066,17782,16469,15930,14057,34.3,2025-07-06,14.8,2025-07-31,24.6,2025-08-04,3.6,2025-08-18,14.2,2025-08-23,5.0,2025-08-26,3.5,2025-08-28,2.2,68,24.6,0,,57.7,22,100.0,2027-07-06 13:26:24.000000008,679,Low,67321.8,7315,23042.25,2025,6,2025-06,2025Q2
BATCH-02002,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-01,Aurobindo API Ltd,India,0.94,WH-AP-01,Asia-Pacific,2024-02-20,28245,27382,1,Pass,Not Applicable,26368,23751,23378,21652,20944,18482,12.1,2024-02-29,9.4,2024-03-29,28.5,2024-04-01,3.3,2024-06-13,72.7,2024-06-24,10.8,2024-06-29,5.4,2024-07-08,9.2,139,28.5,0,20.8,52.2,89,96.84,2027-02-28 20:09:36.000000008,974,Medium,67788.0,9763,23431.2,2024,2,2024-02,2024Q1
BATCH-02003,DrugC,Cholestat,Lipid Disorders,Injection,1,15,12.3,SUP-05,Cambrex Corporation,USA,,WH-EU-01,Europe,2025-02-23,19614,19015,1,Pass,Not Applicable,18544,16703,16441,15227,14729,12997,5.0,2025-03-13,18.5,2025-04-02,19.8,2025-04-06,3.8,2025-05-27,51.1,2025-06-01,5.5,2025-06-05,4.0,2025-06-16,11.4,113,19.8,0,5.2,72.4,60,96.7,2026-06-12 14:24:00.000000000,372,Medium,241252.2,6617,81389.1,2025,2,2025-02,2025Q1
BATCH-02004,DrugX,Nephrolyte,Nephrology,Tablet,0,30,1.85,SUP-07,Shandong Xinhua Pharm,China,0.8,WH-ME-01,Middle East & Africa,2024-09-26,32196,31212,1,Pass,Not Applicable,30485,27459,27028,25032,24213,21366,44.3,2024-10-08,11.7,2024-10-22,14.1,2024-10-26,3.7,2024-12-01,36.2,2024-12-09,8.4,2024-12-22,12.7,2024-12-30,8.2,95,14.1,0,27.2,64.0,57,94.81,2027-04-09 04:48:00.000000000,838,High,59562.6,10830,20035.5,2024,9,2024-09,2024Q3
BATCH-02005,DrugY,Cardiovex,Cardiovascular,Tablet,0,36,2.4,SUP-04,Lonza Group AG,Switzerland,0.97,WH-AP-01,Asia-Pacific,2024-11-12,30653,29717,1,Pass,Not Applicable,28530,25698,25295,23427,22661,19997,14.3,2024-11-26,14.4,2024-12-08,12.2,2024-12-14,5.7,2025-01-24,41.4,2025-01-31,7.0,2025-02-04,3.9,2025-02-05,1.0,85,12.2,0,21.2,37.9,52,98.51,2027-11-26 20:09:36.000000008,1025,Low,73567.2,10656,25574.4,2024,11,2024-11,2024Q4
BATCH-02006,DrugB,Betacor,Hypertension,Capsule,0,24,3.15,SUP-05,Cambrex Corporation,USA,0.95,WH-ME-01,Middle East & Africa,2025-01-24,23616,22895,1,Pass,Not Applicable,21798,19634,19326,17899,17313,15277,12.8,2025-02-03,9.9,2025-03-04,29.2,2025-03-06,2.4,2025-03-22,15.6,2025-03-29,6.9,2025-04-07,8.6,2025-04-08,1.0,74,29.2,0,24.3,63.8,32,99.27,2027-02-03 13:26:24.000000008,667,Low,74390.4,8339,26267.85,2025,1,2025-01,2025Q1
