shipment_id,batch_id,leg,leg_sequence,drug_code,region,warehouse_id,supplier_id,supplier_name,carrier,transport_mode,is_cold_chain,units_shipped,units_received,planned_transit_days,actual_transit_days,ship_date,delivery_date,delay_days,is_late,units_damaged,damage_rate_pct,temperature_excursion,freight_cost_usd,year_month
SHP-3-01263,BATCH-01263,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-04,Lonza Group AG,DHL Life Sciences,Sea,0,24754,23944,22.0,21.0,2023-04-19,2023-05-10,-1.0,0,810,3.27,0,1485.24,2023-04
SHP-3-01264,BATCH-01264,Distributor to Pharmacy,3,DrugC,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Air,1,14811,14326,3.0,3.0,2024-07-01,2024-07-04,0.0,0,485,3.27,0,9641.96,2024-07
SHP-3-01265,BATCH-01265,Distributor to Pharmacy,3,DrugX,Europe,WH-EU-01,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Road,0,21776,21064,6.0,6.0,2025-06-12,2025-06-18,0.0,0,712,3.27,0,3484.16,2025-06
SHP-3-01266,BATCH-01266,Distributor to Pharmacy,3,DrugA,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,DHL Life Sciences,Air,1,17786,17204,3.0,3.0,2025-01-14,2025-01-17,0.0,0,582,3.27,1,11578.69,2025-01
SHP-3-01267,BATCH-01267,Distributor to Pharmacy,3,DrugY,Europe,WH-EU-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma  ,Air,0,13187,12756,3.0,3.0,2024-01-23,2024-01-26,0.0,0,431,3.27,0,5538.54,2024-01
SHP-3-01268,BATCH-01268,Distributor to Pharmacy,3,DrugC,Latin America,WH-LA-01,SUP-02,Divis Laboratories,DHL Life Sciences,Air,1,20006,19351,3.0,3.0,2024-06-04,2024-06-07,0.0,0,655,3.27,1,13023.91,2024-06
SHP-3-01269,BATCH-01269,Distributor to Pharmacy,3,DrugX,Latin America,WH-LA-01,SUP-02,Divis Laboratories,DHL Life Sciences,Air,0,25533,24698,3.0,3.0,2024-04-02,2024-04-05,0.0,0,835,3.27,0,10723.86,2024-04
SHP-3-01270,BATCH-01270,Distributor to Pharmacy,3,DrugX,North America,WH-NA-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,26858,25979,6.0,18.0,2025-03-29,2025-04-16,12.0,1,879,3.27,0,4297.28,2025-03
SHP-3-01271,BATCH-01271,Distributor to Pharmacy,3,DrugC,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,DHL Life Sciences,Road,1,23283,22521,6.0,6.0,2023-12-28,2024-01-03,0.0,0,762,3.27,0,5774.18,2023-12
SHP-3-01272,BATCH-01272,Distributor to Pharmacy,3,DrugY,North America,WH-NA-02,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Road,0,21343,20645,6.0,6.0,2023-07-14,2023-07-20,0.0,0,698,3.27,0,3414.88,2023-07
SHP-3-01273,BATCH-01273,Distributor to Pharmacy,3,DrugY,Europe,WH-EU-01,SUP-06,Hikal Speciality,DHL Life Sciences,Road,0,21996,21276,6.0,6.0,2024-09-17,2024-09-23,0.0,0,720,3.27,0,3519.36,2024-09
SHP-3-01274,BATCH-01274,Distributor to Pharmacy,3,DrugX,Europe,WH-EU-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Air,0,72694,70316,3.0,3.0,2025-07-02,2025-07-05,0.0,0,2378,3.27,0,30531.48,2025-07
SHP-3-01275,BATCH-01275,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-08,Siegfried Holding,DHL Life Sciences  ,Sea,0,18479,17874,22.0,22.0,2024-07-15,2024-08-06,0.0,0,605,3.27,0,1108.74,2024-07
SHP-3-01276,BATCH-01276,Distributor to Pharmacy,3,DrugY,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Road,0,19898,19247,6.0,6.0,2023-09-19,2023-09-25,0.0,0,651,3.27,0,3183.68,2023-09
SHP-3-01277,BATCH-01277,Distributor to Pharmacy,3,DrugY,Europe,WH-EU-01,SUP-03,Zhejiang Kangtai Chem,Marken,Sea,0,102262,98916,22.0,22.0,2023-06-20,2023-07-12,0.0,0,3346,3.27,0,6135.72,2023-06
SHP-3-01278,BATCH-01278,Distributor to Pharmacy,3,DrugY,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Road,0,30265,29275,6.0,16.0,2025-10-11,2025-10-27,10.0,1,990,3.27,0,4842.4,2025-10
SHP-3-01279,BATCH-01279,Distributor to Pharmacy,3,DrugB,Asia-Pacific,WH-AP-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Road,0,14157,13694,6.0,6.0,2025-04-27,2025-05-03,0.0,0,463,3.27,0,2265.12,2025-04
SHP-3-01280,BATCH-01280,Distributor to Pharmacy,3,DrugX,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Rail,0,35866,34693,9.0,9.0,2023-08-13,2023-08-22,0.0,0,1173,3.27,0,3945.26,2023-08
SHP-3-01281,BATCH-01281,Distributor to Pharmacy,3,DrugY,Asia-Pacific,WH-AP-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,17297,16731,6.0,6.0,2023-07-21,2023-07-27,0.0,0,566,3.27,0,2767.52,2023-07
SHP-3-01282,BATCH-01282,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma,Sea,0,38106,36859,22.0,21.0,2023-06-24,2023-07-15,-1.0,0,1247,3.27,0,2286.36,2023-06
SHP-3-01283,BATCH-01283,Distributor to Pharmacy,3,DrugY,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,Regional 3PL  ,Sea,0,23251,22490,22.0,22.0,2024-05-01,2024-05-23,0.0,0,761,3.27,0,1395.06,2024-05
SHP-3-01284,BATCH-01284,Distributor to Pharmacy,3,DrugX,Latin America,WH-LA-01,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Sea,0,20838,20156,22.0,22.0,2025-06-21,2025-07-13,0.0,0,682,3.27,0,1250.28,2025-06
SHP-3-01285,BATCH-01285,Distributor to Pharmacy,3,DrugC,North America,WH-NA-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Air,1,26883,26003,3.0,3.0,2023-08-13,2023-08-16,0.0,0,880,3.27,0,17500.83,2023-08
SHP-3-01286,BATCH-01286,Distributor to Pharmacy,3,DrugC,Europe,WH-EU-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Air,1,23363,22599,3.0,3.0,2025-08-07,2025-08-10,0.0,0,764,3.27,0,15209.31,2025-08
SHP-3-01287,BATCH-01287,Distributor to Pharmacy,3,DrugY,Europe,WH-EU-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Rail,0,38394,37138,9.0,8.0,2023-04-22,2023-04-30,-1.0,0,1256,3.27,0,4223.34,2023-04
SHP-3-01288,BATCH-01288,Distributor to Pharmacy,3,DrugY,Asia-Pacific,WH-AP-01,SUP-04,Lonza Group AG,DHL Life Sciences,Road,0,30292,29301,6.0,6.0,2025-02-05,2025-02-11,0.0,0,991,3.27,0,4846.72,2025-02
SHP-3-01289,BATCH-01289,Distributor to Pharmacy,3,DrugY,Asia-Pacific,WH-AP-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma,Sea,0,21429,20728,22.0,20.0,2023-12-26,2024-01-15,-2.0,0,701,3.27,1,1285.74,2023-12
SHP-3-01290,BATCH-01290,Distributor to Pharmacy,3,DrugX,Latin America,WH-LA-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Sea,0,32628,31561,22.0,21.0,2025-11-12,2025-12-03,-1.0,0,1067,3.27,0,1957.68,2025-11
SHP-3-01291,BATCH-01291,Distributor to Pharmacy,3,DrugX,EU,WH-EU-01,SUP-02,Divis Laboratories,DHL Life Sciences,Road,0,42979,41573,6.0,6.0,2024-08-07,2024-08-13,0.0,0,1406,3.27,0,6876.64,2024-08
SHP-3-01292,BATCH-01292,Distributor to Pharmacy,3,DrugX,North America,WH-NA-02,SUP-08,Siegfried Holding,Kuehne+Nagel Pharma,Road,0,26558,25689,6.0,6.0,2023-12-13,2023-12-19,0.0,0,869,3.27,0,4249.28,2023-12
SHP-3-01293,BATCH-01293,Distributor to Pharmacy,3,DrugX,Europe,WH-EU-01,SUP-02,Divis Laboratories,Marken,Sea,0,53990,52224,22.0,23.0,2023-10-14,2023-11-06,1.0,1,1766,3.27,0,3239.4,2023-10
SHP-3-01294,BATCH-01294,Distributor to Pharmacy,3,DrugY,Middle East & Africa,WH-ME-01,SUP-04,Lonza Group AG,DHL Life Sciences,Road,0,36968,35759,6.0,6.0,2025-07-17,2025-07-23,0.0,0,1209,3.27,0,5914.88,2025-07
SHP-3-01295,BATCH-01295,Distributor to Pharmacy,3,DrugY,North America,WH-NA-02,SUP-03,Zhejiang Kangtai Chem,Marken,Air,0,13099,12670,3.0,3.0,2024-06-01,2024-06-04,0.0,0,429,3.28,0,5501.58,2024-06
SHP-3-01296,BATCH-01296,Distributor to Pharmacy,3,DrugY,North America,WH-NA-01,SUP-06,Hikal Speciality,DHL Life Sciences,Air,0,28926,27980,3.0,10.0,2024-02-13,2024-02-23,7.0,1,946,3.27,0,12148.92,2024-02
SHP-3-01297,BATCH-01297,Distributor to Pharmacy,3,DrugY,Middle East & Africa,WH-ME-01,SUP-06,Hikal Speciality,DHL Life Sciences,Sea,0,26845,25967,22.0,22.0,2025-04-05,2025-04-27,0.0,0,878,3.27,0,1610.7,2025-04
SHP-3-01298,BATCH-01298,Distributor to Pharmacy,3,DrugY,North America,WH-NA-02,SUP-08,Siegfried Holding,Regional 3PL,Road,0,15080,14587,6.0,6.0,2024-09-09,2024-09-15,0.0,0,493,3.27,0,2412.8,2024-09
SHP-3-01299,BATCH-01299,Distributor to Pharmacy,3,DrugX,Asia-Pacific,WH-AP-01,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Rail,0,25057,24237,9.0,8.0,2025-02-04,2025-02-12,-1.0,0,820,3.27,0,2756.27,2025-02
SHP-3-01300,BATCH-01300,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-02,Divis Laboratories,Marken,Road,0,27379,26483,6.0,7.0,2024-06-06,2024-06-13,1.0,1,896,3.27,0,4380.64,2024-06
SHP-3-01301,BATCH-01301,Distributor to Pharmacy,3,DrugY,N. America,WH-NA-02,SUP-02,Divis Laboratories,DHL Life Sciences,Road,0,20916,20232,6.0,10.0,2023-05-23,2023-06-02,4.0,1,684,3.27,0,3346.56,2023-05
SHP-3-01302,BATCH-01302,Distributor to Pharmacy,3,DrugX,Europe,WH-EU-01,SUP-08,Siegfried Holding,FedEx Custom Critical,Road,0,29012,28063,6.0,6.0,2023-03-27,2023-04-02,0.0,0,949,3.27,0,4641.92,2023-03
SHP-3-01303,BATCH-01303,Distributor to Pharmacy,3,DrugA,North America,WH-NA-02,SUP-04,Lonza Group AG,FedEx Custom Critical,Air,1,25912,25064,3.0,3.0,2023-05-09,2023-05-12,0.0,0,848,3.27,0,16868.71,2023-05
SHP-3-01304,BATCH-01304,Distributor to Pharmacy,3,DrugY,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,Marken,Sea,0,34488,33360,22.0,22.0,2024-10-22,2024-11-13,0.0,0,1128,3.27,0,2069.28,2024-10
SHP-3-01305,BATCH-01305,Distributor to Pharmacy,3,DrugA,North America,WH-NA-01,SUP-07,Shandong Xinhua Pharm,Marken,Road,1,33838,32731,6.0,5.0,2024-07-21,2024-07-26,-1.0,0,1107,3.27,0,8391.82,2024-07
SHP-3-01306,BATCH-01306,Distributor to Pharmacy,3,DrugC,North America,WH-NA-02,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Air,1,27451,26553,3.0,3.0,2025-05-04,2025-05-07,0.0,0,898,3.27,0,17870.6,2025-05
SHP-3-01307,BATCH-01307,Distributor to Pharmacy,3,DrugX,Europe,WH-EU-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Road,0,14657,14177,6.0,6.0,2025-09-11,2025-09-17,0.0,0,480,3.27,0,2345.12,2025-09
SHP-3-01308,BATCH-01308,Distributor to Pharmacy,3,DrugX,Asia-Pacific,WH-AP-01,SUP-07,Shandong Xinhua Pharm,FedEx Custom Critical,Road,0,54634,52847,6.0,6.0,2023-10-07,2023-10-13,0.0,0,1787,3.27,0,8741.44,2023-10
SHP-3-01309,BATCH-01309,Distributor to Pharmacy,3,DrugY,North America,WH-NA-01,SUP-05,Cambrex Corporation,FedEx Custom Critical,Road,0,24062,23275,6.0,11.0,2025-10-16,2025-10-27,5.0,1,787,3.27,0,3849.92,2025-10
SHP-3-01310,BATCH-01310,Distributor to Pharmacy,3,DrugC,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Air,1,24989,24171,3.0,3.0,2025-10-23,2025-10-26,0.0,0,818,3.27,1,16267.84,2025-10
SHP-3-01311,BATCH-01311,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,Marken,Rail,0,22165,21440,9.0,9.0,2024-12-17,2024-12-26,0.0,0,725,3.27,0,2438.15,2024-12
SHP-3-01312,BATCH-01312,Distributor to Pharmacy,3,DrugC,North America,WH-NA-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Air,1,20591,19917,3.0,3.0,2024-08-17,2024-08-20,0.0,0,674,3.27,0,13404.74,2024-08
SHP-3-01313,BATCH-01313,Distributor to Pharmacy,3,DrugX,MEA,WH-ME-01,SUP-04,Lonza Group AG,DHL Life Sciences,Road,0,47942,46374,6.0,6.0,2023-09-21,2023-09-27,0.0,0,1568,3.27,0,7670.72,2023-09
SHP-3-01314,BATCH-01314,Distributor to Pharmacy,3,DrugY,North America,WH-NA-01,SUP-05,Cambrex Corporation,FedEx Custom Critical,Road,0,45187,43709,6.0,6.0,2023-10-17,2023-10-23,0.0,0,1478,3.27,1,7229.92,2023-10
SHP-3-01315,BATCH-01315,Distributor to Pharmacy,3,DrugY,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,DHL Life Sciences,Air,0,30628,29626,3.0,8.0,2023-05-07,2023-05-15,5.0,1,1002,3.27,0,12863.76,2023-05
SHP-3-01316,BATCH-01316,Distributor to Pharmacy,3,DrugX,Europe,WH-EU-01,SUP-02,Divis Laboratories,DHL Life Sciences,Road,0,24355,23558,6.0,6.0,2024-12-03,2024-12-09,0.0,0,797,3.27,0,3896.8,2024-12
SHP-3-01317,BATCH-01317,Distributor to Pharmacy,3,DrugX,Asia-Pacific,WH-AP-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Air,0,32107,31057,3.0,3.0,2024-05-28,2024-05-31,0.0,0,1050,3.27,0,13484.94,2024-05
SHP-3-01318,BATCH-01318,Distributor to Pharmacy,3,DrugY,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,Marken,Road,0,26155,25299,6.0,6.0,2023-10-04,2023-10-10,0.0,0,856,3.27,0,4184.8,2023-10
SHP-3-01319,BATCH-01319,Distributor to Pharmacy,3,DrugA,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Air,1,23481,22713,3.0,3.0,2023-07-22,2023-07-25,0.0,0,768,3.27,0,15286.13,2023-07
SHP-3-01320,BATCH-01320,Distributor to Pharmacy,3,DrugB,NORTH AMERICA,WH-NA-02,SUP-03,Zhejiang Kangtai Chem,FedEx Custom Critical,Sea,0,29503,28538,22.0,21.0,2023-06-14,2023-07-05,-1.0,0,965,3.27,0,1770.18,2023-06
SHP-3-01321,BATCH-01321,Distributor to Pharmacy,3,DrugX,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,Regional 3PL,Road,0,21550,20845,6.0,6.0,2024-12-13,2024-12-19,0.0,0,705,3.27,0,3448.0,2024-12
SHP-3-01322,BATCH-01322,Distributor to Pharmacy,3,DrugX,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,Regional 3PL,Air,0,28331,27404,3.0,8.0,2025-02-20,2025-02-28,5.0,1,927,3.27,0,11899.02,2025-02
SHP-3-01323,BATCH-01323,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,Marken,Air,0,27390,26494,3.0,3.0,2025-02-13,2025-02-16,0.0,0,896,3.27,0,11503.8,2025-02
SHP-3-01324,BATCH-01324,Distributor to Pharmacy,3,DrugA,Middle East & Africa,WH-ME-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma,Road,1,32018,30971,6.0,6.0,2023-07-03,2023-07-09,0.0,0,1047,3.27,0,7940.46,2023-07
SHP-3-01325,BATCH-01325,Distributor to Pharmacy,3,DrugY,Europe,WH-EU-01,SUP-02,Divis Laboratories,Marken,Road,0,19771,19124,6.0,6.0,2023-05-04,2023-05-10,0.0,0,647,3.27,0,3163.36,2023-05
SHP-3-01326,BATCH-01326,Distributor to Pharmacy,3,DrugB,North America,WH-NA-02,SUP-02,Divis Laboratories,Kuehne+Nagel Pharma,Air,0,33893,32784,3.0,3.0,2023-07-15,2023-07-18,0.0,0,1109,3.27,0,14235.06,2023-07
SHP-3-01327,BATCH-01327,Distributor to Pharmacy,3,DrugY,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,DHL Life Sciences,Sea,0,17563,16988,22.0,21.0,2025-03-30,2025-04-20,-1.0,0,575,3.27,0,1053.78,2025-03
SHP-3-01328,BATCH-01328,Distributor to Pharmacy,3,DrugX,Latin America,WH-LA-01,SUP-08,Siegfried Holding,Marken,Road,0,20337,19672,6.0,6.0,2025-03-06,2025-03-12,0.0,0,665,3.27,0,3253.92,2025-03
SHP-3-01329,BATCH-01329,Distributor to Pharmacy,3,DrugY,Middle East & Africa,WH-ME-01,SUP-03,Zhejiang Kangtai Chem,Marken,Sea,0,19973,19320,22.0,23.0,2024-01-30,2024-02-22,1.0,1,653,3.27,0,1198.38,2024-01
SHP-3-01330,BATCH-01330,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,Marken,Road,0,16318,15784,6.0,6.0,2023-05-27,2023-06-02,0.0,0,534,3.27,0,2610.88,2023-05
SHP-3-01331,BATCH-01331,Distributor to Pharmacy,3,DrugA,Latin America,WH-LA-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Air,1,39574,38279,3.0,3.0,2024-01-26,2024-01-29,0.0,0,1295,3.27,0,25762.67,2024-01
SHP-3-01332,BATCH-01332,Distributor to Pharmacy,3,DrugX,Asia-Pacific,WH-AP-01,SUP-04,Lonza Group AG,Marken,Air,0,17138,16577,3.0,3.0,2025-05-20,2025-05-23,0.0,0,561,3.27,0,7197.96,2025-05
SHP-3-01333,BATCH-01333,Distributor to Pharmacy,3,DrugX,North America,WH-NA-02,SUP-08,Siegfried Holding,DHL Life Sciences,Road,0,18468,17864,6.0,7.0,2023-08-28,2023-09-04,1.0,1,604,3.27,0,2954.88,2023-08
SHP-3-01334,BATCH-01334,Distributor to Pharmacy,3,DrugC,Europe,WH-EU-01,SUP-04,Lonza Group AG,FedEx Custom Critical,Road,1,42624,41230,6.0,6.0,2025-05-02,2025-05-08,0.0,0,1394,3.27,0,10570.75,2025-05
SHP-3-01335,BATCH-01335,Distributor to Pharmacy,3,DrugC,Europe,WH-EU-01,SUP-06,Hikal Speciality,DHL Life Sciences,Air,1,19691,19047,3.0,3.0,2024-07-27,2024-07-30,0.0,0,644,3.27,0,12818.84,2024-07
SHP-3-01336,BATCH-01336,Distributor to Pharmacy,3,DrugB,Latin America,WH-LA-01,SUP-02,Divis Laboratories,DHL Life Sciences,Sea,0,23646,22872,22.0,22.0,2023-07-25,2023-08-16,0.0,0,774,3.27,0,1418.76,2023-07
SHP-3-01337,BATCH-01337,Distributor to Pharmacy,3,DrugY,Asia-Pacific,WH-AP-01,SUP-02,Divis Laboratories,DHL Life Sciences,Sea,0,16706,16159,22.0,22.0,2025-09-26,2025-10-18,0.0,0,547,3.27,0,1002.36,2025-09
SHP-3-01338,BATCH-01338,Distributor to Pharmacy,3,DrugX,Latin America,WH-LA-01,SUP-06,Hikal Speciality,Regional 3PL,Road,0,34873,33732,6.0,5.0,2024-09-19,2024-09-24,-1.0,0,1141,3.27,0,5579.68,2024-09
SHP-3-01339,BATCH-01339,Distributor to Pharmacy,3,DrugB,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Sea,0,36148,34965,22.0,21.0,2025-02-01,2025-02-22,-1.0,0,1183,3.27,0,2168.88,2025-02
SHP-3-01340,BATCH-01340,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-04,Lonza Group AG,Kuehne+Nagel Pharma,Rail,0,35021,33875,9.0,8.0,2023-08-01,2023-08-09,-1.0,0,1146,3.27,1,3852.31,2023-08
SHP-3-01341,BATCH-01341,Distributor to Pharmacy,3,DrugY,Asia-Pacific,WH-AP-01,SUP-03,Zhejiang Kangtai Chem,Marken,Road,0,31923,30879,6.0,6.0,2024-04-19,2024-04-25,0.0,0,1044,3.27,0,5107.68,2024-04
SHP-3-01342,BATCH-01342,Distributor to Pharmacy,3,DrugA,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Air,1,26271,25412,3.0,3.0,2025-01-16,2025-01-19,0.0,0,859,3.27,1,17102.42,2025-01
SHP-3-01343,BATCH-01343,Distributor to Pharmacy,3,DrugX,Europe ,WH-EU-01,SUP-05,Cambrex Corporation,DHL Life Sciences,Road,0,20307,19643,6.0,5.0,2025-01-10,2025-01-15,-1.0,0,664,3.27,0,3249.12,2025-01
SHP-3-01344,BATCH-01344,Distributor to Pharmacy,3,DrugX,Europe,WH-EU-01,SUP-08,Siegfried Holding,DHL Life Sciences,Air,0,17819,17236,3.0,3.0,2023-06-20,2023-06-23,0.0,0,583,3.27,0,7483.98,2023-06
SHP-3-01345,BATCH-01345,Distributor to Pharmacy,3,DrugC,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,DHL Life Sciences,Air,1,43697,42267,3.0,3.0,2024-10-17,2024-10-20,0.0,0,1430,3.27,0,28446.75,2024-10
SHP-3-01346,BATCH-01346,Distributor to Pharmacy,3,DrugX,Latin America,WH-LA-01,SUP-07,Shandong Xinhua Pharm,DHL Life Sciences,Road,0,35079,33931,6.0,6.0,2025-11-02,2025-11-08,0.0,0,1148,3.27,0,5612.64,2025-11
SHP-3-01347,BATCH-01347,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-05,Cambrex Corporation,Marken,Rail,0,19145,18519,9.0,,2025-04-20,2025-05-03,4.0,1,626,3.27,0,2105.95,2025-04
SHP-3-01348,BATCH-01348,Distributor to Pharmacy,3,DrugY,Middle East & Africa,WH-ME-01,SUP-06,Hikal Speciality,FedEx Custom Critical,Rail,0,26077,25224,9.0,8.0,2023-10-26,2023-11-03,-1.0,0,853,3.27,0,2868.47,2023-10
SHP-3-01349,BATCH-01349,Distributor to Pharmacy,3,DrugY,North America,WH-NA-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Sea,0,8648,8365,22.0,22.0,2025-09-12,2025-10-04,0.0,0,283,3.27,0,518.88,2025-09
SHP-3-01350,BATCH-01350,Distributor to Pharmacy,3,DrugY,North America,WH-NA-02,SUP-07,Shandong Xinhua Pharm,Kuehne+Nagel Pharma,Sea,0,16044,15519,22.0,22.0,2025-01-10,2025-02-01,0.0,0,525,3.27,0,962.64,2025-01
SHP-3-01351,BATCH-01351,Distributor to Pharmacy,3,DrugA,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Air,1,27268,26376,3.0,3.0,2023-05-18,2023-05-21,0.0,0,892,3.27,0,17751.47,2023-05
SHP-3-01352,BATCH-01352,Distributor to Pharmacy,3,DrugA,North America,WH-NA-01,SUP-08,Siegfried Holding,Regional 3PL,Air,1,20974,20288,3.0,3.0,2023-07-16,2023-07-19,0.0,0,686,3.27,0,13654.07,2023-07
SHP-3-01353,BATCH-01353,Distributor to Pharmacy,3,DrugY,Asia-Pacific,WH-AP-01,SUP-06,Hikal Speciality,Kuehne+Nagel Pharma,Sea,0,17142,16581,22.0,23.0,2025-09-22,2025-10-15,1.0,1,561,3.27,0,1028.52,2025-09
SHP-3-01354,BATCH-01354,Distributor to Pharmacy,3,DrugY,Europe,WH-EU-01,SUP-03,Zhejiang Kangtai Chem,Marken,Air,0,6016,5819,3.0,3.0,2023-11-17,2023-11-20,0.0,0,197,3.27,1,2526.72,2023-11
SHP-3-01355,BATCH-01355,Distributor to Pharmacy,3,DrugB,MEA,WH-ME-01,SUP-01,Aurobindo API Ltd,Marken,Sea,0,13264,12830,22.0,22.0,2023-06-27,2023-07-19,0.0,0,434,3.27,0,795.84,2023-06
SHP-3-01356,BATCH-01356,Distributor to Pharmacy,3,DrugY,Middle East & Africa,WH-ME-01,SUP-05,Cambrex Corporation,Kuehne+Nagel Pharma,Rail,0,21412,20711,9.0,9.0,2024-06-11,2024-06-20,0.0,0,701,3.27,1,2355.32,2024-06
SHP-3-01357,BATCH-01357,Distributor to Pharmacy,3,DrugX,Middle East & Africa,WH-ME-01,SUP-01,Aurobindo API Ltd,Kuehne+Nagel Pharma,Rail,0,25075,24255,9.0,8.0,2024-08-27,2024-09-04,-1.0,0,820,3.27,0,2758.25,2024-08
SHP-3-01358,BATCH-01358,Distributor to Pharmacy,3,DrugX,North America,WH-NA-02,SUP-05,Cambrex Corporation,Marken,Road,0,17757,17176,6.0,6.0,2024-10-09,2024-10-15,0.0,0,581,3.27,0,2841.12,2024-10
SHP-3-01359,BATCH-01359,Distributor to Pharmacy,3,DrugX,Asia-Pacific,WH-AP-01,SUP-07,Shandong Xinhua Pharm,Marken,Sea,0,33299,32210,22.0,22.0,2025-01-16,2025-02-07,0.0,0,1089,3.27,0,1997.94,2025-01
SHP-3-01360,BATCH-01360,Distributor to Pharmacy,3,DrugY,Latin America,WH-LA-01,SUP-03,Zhejiang Kangtai Chem,Kuehne+Nagel Pharma,Sea,0,24449,23649,22.0,21.0,2025-12-14,2026-01-04,-1.0,0,800,3.27,0,1466.94,2025-12
SHP-3-01361,BATCH-01361,Distributor to Pharmacy,3,DrugX,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,Marken,Rail,0,32828,31754,9.0,8.0,2025-06-01,2025-06-09,-1.0,0,1074,3.27,0,3611.08,2025-06
SHP-3-01362,BATCH-01362,Distributor to Pharmacy,3,DrugY,North America,WH-NA-01,SUP-02,Divis Laboratories,Marken,Road,0,23224,22464,6.0,6.0,2023-04-16,2023-04-22,0.0,0,760,3.27,0,3715.84,2023-04
SHP-3-01363,BATCH-01363,Distributor to Pharmacy,3,DrugX,Middle East & Africa,WH-ME-01,SUP-02,Divis Laboratories,DHL Life Sciences,Road,0,18701,18089,6.0,6.0,2023-06-13,2023-06-19,0.0,0,612,3.27,0,2992.16,2023-06
SHP-3-01364,BATCH-01364,Distributor to Pharmacy,3,DrugY,Europe,WH-EU-01,SUP-01,Aurobindo API Ltd,FedEx Custom Critical,Road,0,26471,25605,6.0,6.0,2023-04-20,2023-04-26,0.0,0,866,3.27,1,4235.36,2023-04
SHP-3-01365,BATCH-01365,Distributor to Pharmacy,3,DrugX,North America,WH-NA-01,SUP-02,Divis Laboratories,Regional 3PL,Road,0,15278,14778,6.0,6.0,2024-04-13,2024-04-19,0.0,0,500,3.27,0,2444.48,2024-04
